Date,Open,High,Low,Close,Volume,Adj Close
2003-02-03,55.40,56.31,51.60,52.75,5306800,35.61
2003-01-02,57.58,60.24,51.50,55.39,6299800,37.39
2002-12-02,60.45,60.45,55.16,56.61,6738500,38.21
2002-11-01,53.50,60.48,51.80,59.41,7954200,39.86
2002-10-01,46.30,55.24,43.35,54.24,7899100,36.39
2002-09-03,49.45,50.33,44.44,45.71,6151300,30.67
2002-08-01,49.36,54.00,45.35,50.52,5684300,33.64
2002-07-01,50.89,51.09,38.50,49.60,11406800,33.03
2002-06-03,57.05,57.19,47.60,50.64,7812100,33.72
2002-05-01,54.05,58.85,54.01,57.10,5716000,37.78
2002-04-01,57.63,57.80,51.00,54.34,8662400,35.95
2002-03-01,61.36,64.50,56.98,57.58,7440800,38.09
2002-02-01,59.02,62.48,57.70,61.33,5647300,40.34
2002-01-02,59.15,59.88,56.71,59.18,6867400,38.93
2001-12-03,67.15,68.57,56.80,58.80,9112800,38.68
2001-11-01,63.81,68.13,63.42,67.75,5062400,44.34
2001-10-01,66.85,70.60,63.80,63.81,4991400,41.76
2001-09-04,65.20,69.24,60.85,66.60,8361100,43.58
2001-08-01,67.51,71.50,64.76,65.10,4483000,42.60
2001-07-02,64.05,69.00,60.35,67.98,6867900,44.26
2001-06-01,72.00,75.85,63.65,63.91,6292000,41.61
2001-05-01,75.15,79.16,71.76,72.99,4724500,47.52
2001-04-02,75.40,80.85,72.00,75.97,5847300,49.23
2001-03-01,80.50,81.03,66.00,75.90,6195700,49.18
2001-02-01,82.75,85.55,76.40,80.20,5498900,51.74
2001-01-02,93.37,95.25,78.56,82.18,7213700,53.02
2000-12-01,91.50,95.94,88.12,93.62,6106700,60.40
2000-11-01,90.00,96.69,86.31,92.69,7422100,59.57
2000-10-02,74.31,90.00,72.87,89.94,6922700,57.80
2000-09-01,69.06,74.87,65.00,74.44,4504800,47.84
2000-08-01,71.12,75.44,69.87,69.89,3689500,44.92
2000-07-03,76.06,77.37,63.00,71.66,6367200,45.84
2000-06-01,74.06,76.73,68.69,76.62,4778500,49.01
2000-05-01,69.50,75.37,66.75,74.62,4443800,47.73
2000-04-03,62.38,72.81,61.88,69.50,6781300,44.28
2000-03-01,61.50,65.94,52.00,62.13,8347800,39.59
2000-02-01,77.37,78.37,59.19,61.56,7049600,39.04
2000-01-03,68.62,79.00,64.75,78.62,6771500,49.86
1999-12-01,77.75,78.12,66.06,67.19,5138100,42.61
1999-11-01,78.94,81.12,74.37,78.69,3894700,49.72
1999-10-01,64.69,80.25,64.50,79.56,5299100,50.27
1999-09-01,67.19,70.87,64.06,64.81,4380300,40.95
1999-08-02,67.25,70.62,60.94,67.19,5184900,42.27
1999-07-01,73.87,75.94,66.25,67.62,4334500,42.54
1999-06-01,68.00,74.00,66.00,73.62,5259700,46.31
1999-05-03,70.00,75.81,66.00,67.62,5921300,42.37
1999-04-01,80.44,85.06,67.94,70.37,6263600,44.09
1999-03-01,81.62,87.37,78.00,80.12,4639700,50.20
1999-02-01,146.50,154.94,75.44,81.50,5104100,50.89
1999-01-04,148.63,154.00,134.94,146.75,6772300,45.82
1998-12-01,154.25,161.75,141.50,147.50,5576500,46.05
1998-11-02,135.75,159.88,134.50,155.13,5183100,48.27
1998-10-01,128.75,136.75,121.62,135.06,6726500,42.03
1998-09-01,117.87,138.69,115.00,129.56,7525700,40.31
1998-08-03,122.87,135.06,115.06,115.94,7224000,35.92
1998-07-01,132.63,139.13,120.81,123.56,5879200,38.28
1998-06-01,117.00,134.25,111.50,133.75,5871300,41.43
1998-05-01,119.75,121.56,114.37,117.00,4695800,36.10
1998-04-01,128.38,133.00,111.50,120.50,6263000,37.18
1998-03-02,127.56,132.81,123.69,128.19,3975100,39.56
1998-02-02,120.00,130.88,112.50,127.56,5810000,39.22
1998-01-02,105.25,119.00,101.37,117.37,6627300,36.09
1997-12-01,95.00,107.87,94.75,106.00,6406100,32.59
1997-11-03,90.44,95.19,85.31,94.83,6811400,29.02
1997-10-01,101.94,103.50,80.62,89.25,8000000,27.31
1997-09-02,92.12,104.62,90.87,99.94,5776000,30.58
1997-08-01,103.94,104.44,90.75,91.81,6758100,27.96
1997-07-01,102.25,108.19,98.12,103.87,6111000,31.64
1997-06-02,90.12,104.81,89.00,102.31,5960000,31.16
1997-05-01,90.12,94.62,88.75,89.87,5383000,27.24
1997-04-01,84.00,91.87,80.37,90.37,6933600,27.40
1997-03-03,90.62,95.50,82.87,84.25,6821200,25.54
1997-02-03,90.87,99.87,89.00,92.12,6296100,27.80
1997-01-02,79.62,92.62,78.00,90.62,5657800,27.35
1996-12-02,82.50,83.87,75.25,79.62,4934200,24.03
1996-11-01,74.25,84.25,73.62,83.00,4921400,24.92
1996-10-01,70.37,76.37,69.12,73.87,4739900,22.18
1996-09-03,65.00,70.87,64.12,70.37,4574700,21.13
1996-08-01,64.19,69.87,64.19,65.62,3846100,19.58
1996-07-01,65.37,66.87,58.25,64.25,5288300,19.17
1996-06-03,64.50,66.12,63.25,64.62,4152100,19.28
1996-05-01,60.38,65.37,56.50,64.62,6966600,19.18
1996-04-01,62.50,64.50,57.38,60.50,6772500,17.96
1996-03-01,67.00,69.00,60.00,62.25,7437000,18.48
1996-02-01,69.62,71.37,64.50,66.25,6270000,19.57
1996-01-02,64.75,70.37,61.00,70.12,5578400,20.72
1995-12-01,62.13,67.25,61.25,65.62,5508700,19.39
1995-11-01,57.50,62.63,55.63,61.88,4803600,18.18
1995-10-02,56.63,61.38,56.50,57.50,5759700,16.90
1995-09-01,50.00,57.88,49.88,56.00,5572000,16.45
1995-08-01,51.63,52.38,48.50,49.88,3794100,14.56
1995-07-03,49.00,51.88,46.63,51.63,5494400,15.07
1995-06-01,46.75,51.25,46.63,49.13,5977700,14.34
1995-05-01,43.00,47.25,41.25,47.00,6534300,13.63
1995-04-03,42.88,43.88,41.50,42.88,4826600,12.44
1995-03-01,42.25,45.13,41.13,42.63,6081200,12.36
1995-02-01,40.25,42.75,39.50,42.38,5389400,12.20
1995-01-03,38.00,40.38,36.38,40.25,5365200,11.59
1994-12-01,37.00,39.50,36.63,38.13,5367200,10.98
1994-11-01,35.50,38.00,34.75,37.25,5543900,10.64
1994-10-03,35.75,37.25,34.00,35.63,5364600,10.18
1994-09-01,34.13,36.13,33.25,35.63,5348100,10.18
1994-08-01,29.50,34.63,29.25,34.13,6183600,9.66
1994-07-01,29.87,30.37,29.00,29.62,3575600,8.39
1994-06-01,30.37,31.87,29.62,29.75,4629100,8.42
1994-05-02,29.87,32.25,29.50,30.50,5145100,8.56
1994-04-04,28.87,31.25,28.12,29.62,6659500,8.31
1994-03-01,32.25,32.50,28.75,29.75,6742400,8.35
1994-02-01,36.38,36.75,31.75,32.38,6136000,9.00
1994-01-03,34.75,38.00,34.25,36.50,6990300,10.15
1993-12-01,34.38,35.63,32.38,34.38,6377200,9.56
1993-11-01,32.13,35.50,31.75,34.25,8861600,9.44
1993-10-01,30.75,32.88,29.75,32.13,5046900,8.86
1993-09-01,31.87,33.25,30.00,30.75,5277100,8.48
1993-08-02,30.62,33.75,28.62,31.87,7813500,8.71
1993-07-01,35.00,35.38,30.25,30.62,7409900,8.37
1993-06-01,38.38,39.13,35.25,35.50,3874800,9.70
1993-05-03,37.25,39.38,35.75,38.25,4593200,10.39
1993-04-01,35.13,37.75,33.00,37.00,6209400,10.05
1993-03-01,39.25,41.00,33.25,35.38,8095600,9.61
1993-02-01,39.63,41.00,35.75,38.50,8341800,10.39
1993-01-04,43.88,44.13,39.50,40.38,6334400,10.90
1992-12-01,45.13,47.75,43.38,43.38,3720300,11.71
1992-11-02,43.75,46.63,41.38,45.13,4505300,12.11
1992-10-01,44.75,45.00,40.50,43.88,6445000,11.78
1992-09-01,48.63,49.88,42.25,44.50,5112300,11.94
1992-08-03,51.75,53.38,48.38,48.63,2937500,13.05
1992-07-01,49.00,51.88,48.63,51.88,3037800,13.85
1992-06-01,50.00,51.38,47.00,48.75,4137900,13.02
1992-05-01,144.25,153.00,49.00,50.38,4538600,13.39
1992-04-01,147.13,155.75,136.50,145.00,6185800,12.85
1992-03-02,157.50,158.00,145.25,147.13,4615000,13.04
1992-02-03,157.25,160.88,143.50,157.63,5816400,13.91
1992-01-02,166.00,169.75,149.00,157.13,6201100,13.86
1991-12-02,144.50,167.00,141.50,166.50,4214100,14.69
1991-11-01,136.75,146.50,134.50,146.38,5057600,12.86
1991-10-01,130.63,137.25,126.75,137.25,2997000,12.06
1991-09-03,126.37,133.25,125.37,130.13,3015800,11.43
1991-08-01,128.63,129.75,117.00,126.87,3342300,11.14
1991-07-01,116.75,128.88,116.00,128.75,3042700,11.25
1991-06-03,118.00,118.75,113.25,116.12,3917700,10.15
1991-05-01,108.25,122.87,107.87,118.87,4508900,10.34
1991-04-01,105.00,115.75,104.62,107.75,3692100,9.37
1991-03-01,100.50,109.00,99.50,105.50,4232400,9.18
1991-02-01,91.00,104.50,90.75,102.12,5599200,8.83
1991-01-02,89.25,92.00,82.00,91.50,5109600,7.92
1990-12-03,86.50,89.87,84.37,89.87,3431100,7.78
1990-11-01,76.75,86.37,75.37,86.25,4848200,7.41
1990-10-01,77.00,82.50,74.75,76.87,5515300,6.61
1990-09-04,80.75,82.75,72.37,76.12,5199000,6.54
1990-08-01,89.37,90.00,75.50,81.62,5965800,7.02
1990-07-02,86.62,91.12,84.75,89.12,4476100,7.61
1990-06-01,83.25,87.25,79.50,86.75,4593900,7.40
1990-05-01,73.87,85.37,72.75,82.75,5468100,7.06
1990-04-02,69.00,75.12,68.75,73.25,3903600,6.22
1990-03-01,68.50,72.37,67.12,69.50,4683100,5.90
1990-02-01,72.75,73.37,67.00,68.37,4957400,5.77
1990-01-02,77.25,80.00,69.75,72.25,6278600,6.09
