Date,Open,High,Low,Close,Volume,Adj Close
3/1/2005,40.16,40.93,37.85,38.42,14748700,38.42
2/1/2005,41.77,41.85,39.48,40.09,18974100,40.09
1/3/2005,42.09,42.3,39.77,41.76,13898300,41.76
12/1/2004,40.35,42.57,40.13,42.14,11924500,42.14
11/1/2004,35.26,41,34.82,40.52,21725700,40.52
10/1/2004,35.7,36.89,33.85,35.06,15654200,35.06
9/1/2004,34.58,36.77,34.41,35.6,12483900,35.6
8/2/2004,35.3,35.77,32.71,34.84,14953700,34.84
7/1/2004,35.8,36.18,34.78,35.47,14277400,35.47
6/1/2004,35.11,36.04,34.45,35.82,14249300,35.82
5/3/2004,34.82,36.75,34.01,35.24,18075700,35.24
4/1/2004,33.57,36.33,33.53,34.78,15931300,34.78
3/1/2004,32.94,33.96,31.14,33.62,18964900,33.62
2/2/2004,33.54,35.09,31.75,32.65,19078500,32.65
1/2/2004,34.15,36.16,33.1,33.44,18607800,33.44
12/1/2003,34.7,35.63,32.3,33.98,16319100,33.98
11/3/2003,36.2,36.85,33.8,34.57,15932400,34.57
10/1/2003,33.71,37.18,33.15,36,15098200,36
9/2/2003,33.24,35.04,32.77,33.42,16165400,33.42
8/1/2003,33.43,33.75,30.7,32.62,17613800,32.62
7/1/2003,31.71,34.52,31.16,33.68,16779800,33.68
6/2/2003,31.27,33,30.48,31.84,17152000,31.84
5/1/2003,28.96,32.78,28.74,31.37,24844100,31.37
4/1/2003,27.4,30.04,27.15,28.98,20561400,28.98
3/3/2003,27.1,28.81,25.14,27.31,23232200,27.31
2/3/2003,24.07,27.7,22.59,26.96,26803800,26.96
1/2/2003,27.1,29,23.25,23.86,30824500,23.86
12/2/2002,29.27,29.64,26.36,26.74,19543100,26.74
11/1/2002,28.72,31.06,28.01,28.6,27993600,28.6
10/1/2002,24.03,29.52,23.73,28.61,28898200,28.61
9/3/2002,26.22,27.05,23.26,23.51,23923000,23.51
8/1/2002,24.64,28.5,23.04,26.62,22415100,26.62
7/1/2002,25.99,26.99,21.9,24.93,31227900,24.93
6/3/2002,26.75,27.3,22.3,26.14,25450300,26.14
5/1/2002,26.31,28.55,22.27,26.85,24691000,26.85
4/1/2002,26,27.7,25.28,26.34,18824200,26.34
3/1/2002,24.99,28.92,24.84,26.11,22509300,26.11
2/1/2002,27.32,27.63,23.53,24.69,27948400,24.69
1/2/2002,27.6,30.52,26.27,27.49,27666000,27.49
12/3/2001,27.61,30.08,27.1,27.18,20878100,27.18
11/1/2001,23.84,27.97,23.4,27.93,27371300,27.93
10/1/2001,18.43,26.08,17.75,23.98,32324400,23.98
9/4/2001,21.86,23.26,16.01,18.53,38333800,18.53
8/1/2001,27.44,28.5,20.02,21.38,24616500,21.38
7/2/2001,26.38,29,25.12,26.93,27328600,26.93
6/1/2001,24.71,27.68,22.65,26.15,30603100,26.15
5/1/2001,25.56,27.39,23.49,24.36,34090900,24.36
4/2/2001,25.81,31.32,21.31,26.24,42909900,26.24
3/1/2001,21.06,28,20,25.69,40080400,25.69
2/1/2001,26.37,27.5,19.94,21.87,32893000,21.87
1/2/2001,17.5,28.81,16.94,26.12,44193700,26.12
12/1/2000,19.94,22.37,16.25,17.44,45610600,17.44
11/1/2000,28.87,33.06,18.62,19.25,31821500,19.25
10/2/2000,32,32.13,22.06,29.5,43107200,29.5
9/1/2000,43.81,43.88,30.12,30.81,39497100,30.81
8/1/2000,43.56,44.06,36.25,43.63,33635600,43.63
7/3/2000,48.69,54.67,42.38,43.94,20482200,43.94
6/1/2000,44,50.5,41.94,49.31,22903800,49.31
5/1/2000,50.69,51.72,41.38,43.13,23375300,43.13
4/3/2000,53.75,56.88,46.19,50.13,28739000,50.13
3/1/2000,40.19,59.69,39.94,53.94,42067900,53.94
2/1/2000,38.56,43.81,35,40.81,34975400,40.81
1/3/2000,51.38,51.88,37,38.44,35231400,38.44
12/1/1999,42.81,53.97,40.5,51,28781800,51
11/1/1999,40,45.13,39.31,43,29162900,43
10/1/1999,40.13,46.5,37.38,40.13,27142500,40.13
9/1/1999,48.25,49.94,41.75,41.81,25101000,41.81
8/2/1999,40.38,49.06,37.56,48.81,32116500,48.81
7/1/1999,37.06,44.63,35.75,40.88,22462900,40.88
6/1/1999,34.44,39.44,31.37,37,23566700,37
5/3/1999,41.63,45.06,32.88,34.44,31323000,34.44
4/1/1999,41.69,48.98,35.38,41.19,30127200,41.19
3/1/1999,80.06,87.5,35.38,40.88,41653600,40.88
2/1/1999,101.87,110,77.37,80.12,79858400,40.06
1/4/1999,74.87,100.37,73.44,100,39935100,50
12/1/1998,59.63,75.81,59.56,73.19,31833800,36.6
11/2/1998,66.56,73.5,59.88,60.81,51471400,30.41
10/1/1998,63.13,66.31,40.75,65.5,77984800,32.75
9/1/1998,102.62,115.5,53,65.75,73222300,32.88
8/3/1998,108,129.38,98.25,100,102322700,25
7/1/1998,94.12,118.25,90,108.59,71408500,27.15
6/1/1998,81.31,95.56,77.25,92.81,61258700,23.2
5/1/1998,81.87,98.5,80.75,82.41,79697300,20.6
4/1/1998,68,81.37,62.63,80.75,43955900,20.19
3/2/1998,141.75,143.88,61,67.75,77806500,16.94
2/2/1998,101.12,140.38,100.87,139.88,90542000,17.49
1/2/1998,84.81,101.06,79.37,99.44,80488800,12.43
12/1/1997,85.56,96.25,75.25,84,79134200,10.5
11/3/1997,82.12,87.25,70,84.19,83280700,10.52
10/1/1997,98,103.87,73,80.12,82255200,10.02
9/2/1997,83,101.25,82.87,96.87,55297200,12.11
8/1/1997,86.5,88.12,75,82.06,68189700,10.26
7/1/1997,117.69,173.5,77,85.5,119329700,10.69
6/2/1997,114,123.5,102.62,117.44,98290900,7.34
5/1/1997,84.12,115.75,83.62,112.5,117646300,7.03
4/1/1997,66.75,85.25,66.12,83.69,91510200,5.23
3/3/1997,71.12,75.62,60.75,67.62,86682900,4.23
2/3/1997,66.62,76,59.88,71.12,110294300,4.45
1/2/1997,53.13,72.37,49.88,66.12,85929700,4.13
12/2/1996,101.75,115,51,53.13,123662200,3.32
11/1/1996,81.5,102.62,76.87,101.62,144458500,3.18
10/1/1996,77.37,88.75,75.62,81.37,123206200,2.54
9/3/1996,65.87,87.5,65.5,77.75,170559000,2.43
8/1/1996,55.38,69.25,55.13,67.12,82224100,2.1
7/1/1996,51.13,56.5,40.38,55.5,96618900,1.73
6/3/1996,55.25,57.25,45.5,50.88,93404300,1.59
5/1/1996,45.75,55.63,43,55.38,76194100,1.73
4/1/1996,34.13,47,33.88,45.88,90967300,1.43
3/1/1996,32.13,34.88,27.37,33.5,105634800,1.05
2/1/1996,27,37.25,26.75,34.38,120217200,1.07
1/2/1996,35.38,36.75,23,27.37,119125200,0.86
12/1/1995,44,44.13,28.94,34.63,85117200,1.08
11/1/1995,46.25,49.38,39.25,44.25,67155500,1.38
10/2/1995,85,95.62,45.25,46.63,147814800,1.46
9/1/1995,76.5,93.87,75.25,85,146264900,1.33
8/1/1995,65,77.37,62,77,107104800,1.2
7/3/1995,60.25,70.12,59.63,65,110201200,1.02
6/1/1995,50.63,61.75,49.5,60.13,101986000,0.94
5/1/1995,54.63,58.63,48.5,50.38,102684500,0.79
4/3/1995,43.63,54.88,42.44,54.75,89505600,0.86
3/1/1995,41.88,45.88,39.75,43.75,89329500,0.68
2/1/1995,43,46.88,39.5,41.5,102363200,0.65
1/3/1995,40.88,47.75,39.75,42.63,84173400,0.67
12/1/1994,41,43.75,36.75,41,112179500,0.64
11/1/1994,44.5,47.38,41.63,43.06,89467100,0.67
10/3/1994,37.25,45.38,35.38,44.5,73461600,0.7
9/1/1994,31.25,39.5,30.75,37.44,94822700,0.58
8/1/1994,27.87,36.5,27.5,32.5,140354700,0.51
7/1/1994,25.75,29,24.37,28,78648000,0.44
6/1/1994,28.5,30.75,23.5,26.37,107367800,0.41
5/2/1994,22.25,30.37,21.5,28.62,112006700,0.45
4/4/1994,24.37,30.12,21.25,22,120503200,0.34
3/1/1994,25,28.75,23.62,25.25,126258300,0.39
2/1/1994,22.12,25.37,19.12,25,99093800,0.39
1/3/1994,22.5,26.37,20.75,22,103686400,0.34
12/1/1993,27.25,28.12,22.25,22.62,69670600,0.35
11/1/1993,20.12,27.5,20.12,27.12,131792700,0.42
10/1/1993,16.62,20.75,15.88,20.25,51698800,0.32
9/1/1993,18.37,18.62,15.75,16.62,32649700,0.26
8/2/1993,20.5,21.62,17.87,18.37,60998100,0.29
7/1/1993,18.5,20.5,14.63,20.12,89904400,0.31
6/1/1993,24.5,25.62,17.5,18.75,116929400,0.29
5/3/1993,28.87,34.38,22.12,24.12,146579500,0.38
4/1/1993,34.75,35.5,27.62,29,91411200,0.45
3/1/1993,32.25,39.13,28.87,35.13,118387700,0.55
2/1/1993,46.13,49.13,29.12,32.13,199338400,0.5
1/4/1993,47.63,49.88,44,46.25,77021100,0.72
12/1/1992,36.5,48.38,35.38,48,70774100,0.75
11/2/1992,34.13,39.25,31,36.75,115054400,0.57
10/1/1992,28.12,35.75,25,34.13,87597300,0.53
9/1/1992,25.5,29.62,24.25,28.62,77829100,0.45
8/3/1992,22.62,26.37,22.25,25.25,63630900,0.39
7/1/1992,18,23.75,16,23,71168200,0.36
6/1/1992,26.37,27.25,15,18.12,106888400,0.28
5/1/1992,26.25,29,24.12,26.87,47580400,0.42
4/1/1992,36,39.38,21.87,26.25,51041300,0.41
3/2/1992,35.13,41,35,36.38,95868200,0.38
2/3/1992,32,35.13,28.62,34.88,63569600,0.36
1/2/1992,25.25,34.63,25.25,31.87,82744100,0.33
12/2/1991,22.87,28.37,22.62,25.62,83121800,0.27
11/1/1991,25.12,25.62,20.87,23.5,104465700,0.24
10/1/1991,33.63,35.25,23.75,24.87,74572800,0.26
9/3/1991,32.88,36.25,29.5,33.38,55491300,0.35
8/1/1991,28.87,35.63,28.5,32.63,49763700,0.34
7/1/1991,24.75,30,24.62,28.75,51728200,0.3
6/3/1991,24.75,26,21,24.5,63112300,0.26
5/1/1991,22.87,26.62,20.25,24.75,76895500,0.26
4/1/1991,28.5,30.62,22.75,23.37,71556600,0.24
3/1/1991,24.87,30.37,24.37,28.5,56085600,0.3
2/1/1991,23.12,28.87,22.5,25.25,57904600,0.26
1/2/1991,18.12,23.37,15.75,22.62,64028500,0.24
12/3/1990,13.13,18.87,13,18.5,46381400,0.19
11/1/1990,10.75,13.75,10.5,13.13,26677400,0.14
10/1/1990,8.75,12,8.25,10.63,16327000,0.11
9/4/1990,11.63,13,8.5,8.75,21603500,0.09
8/1/1990,11.75,12.88,10,11.75,20804000,0.12
7/2/1990,12.75,14,10.5,11.75,17994900,0.12
6/1/1990,11.13,13,9.88,12.63,19663500,0.13
5/1/1990,8.5,13.13,8.38,11,32133300,0.11
4/2/1990,7.5,9,7.5,8.5,8456100,0.09
3/1/1990,6.13,8.13,5.63,7.63,14174400,0.08
2/1/1990,4.88,7.63,4.63,6.25,6180300,0.07
1/2/1990,5.75,5.75,4.63,4.63,3932500,0.05
