Date,Open,High,Low,Close,Volume,Adj Close
2004-04-01,13.52,16.23,13.00,15.36,13266300,14.08
2004-03-01,13.88,14.28,12.75,13.57,9719700,12.36
2004-02-02,14.10,14.77,13.30,13.75,12441100,12.52
2004-01-02,16.10,17.34,14.33,14.54,13595100,13.24
2003-12-01,13.29,17.33,12.82,16.00,13088900,14.48
2003-11-03,12.23,13.31,11.96,13.20,11857400,11.95
2003-10-01,10.77,12.51,10.41,12.13,10842000,10.98
2003-09-02,11.73,12.53,10.65,10.77,9289700,9.67
2003-08-01,11.08,11.68,10.45,11.56,7655400,10.38
2003-07-01,10.90,11.65,10.43,11.06,9687800,9.93
2003-06-02,10.65,11.71,10.25,10.99,12066600,9.78
2003-05-01,10.32,10.55,9.45,10.50,11254200,9.34
2003-04-01,7.30,10.97,7.30,10.30,16289300,9.16
2003-03-03,8.38,8.42,6.58,7.52,16756200,6.62
2003-02-03,9.11,9.31,8.00,8.32,7597100,7.33
2003-01-02,9.50,10.80,8.92,9.11,8950500,8.03
2002-12-02,11.65,11.91,9.30,9.30,9237800,8.11
2002-11-01,8.43,11.50,8.31,11.38,12185800,9.92
2002-10-01,9.68,9.99,6.90,8.46,17790900,7.37
2002-09-03,11.50,11.51,9.24,9.80,12444100,8.44
2002-08-01,13.37,13.52,10.65,11.77,9372500,10.14
2002-07-01,16.00,16.24,11.52,13.47,11008800,11.60
2002-06-03,17.70,17.84,15.25,16.00,7843700,13.68
2002-05-01,15.97,18.23,15.60,17.65,8529200,15.09
2002-04-01,15.91,16.75,14.88,16.00,7510400,13.59
2002-03-01,15.00,17.29,14.93,16.49,10464300,14.01
2002-02-01,14.52,15.78,13.90,14.88,9953100,12.64
2002-01-02,15.94,17.15,14.01,15.30,17022600,13.00
2001-12-03,18.45,18.46,14.83,15.72,7578500,13.26
2001-11-01,16.03,19.08,15.97,18.94,5611600,15.98
2001-10-01,17.35,18.77,15.88,16.05,5877500,13.54
2001-09-04,19.93,20.72,14.70,17.35,9035400,14.50
2001-08-01,25.15,25.35,19.74,19.87,5909400,16.61
2001-07-02,24.56,25.93,24.25,25.47,4203200,21.03
2001-06-01,24.30,26.15,23.50,24.55,5944700,20.27
2001-05-01,28.80,29.43,24.05,24.35,6907400,20.11
2001-04-02,27.80,31.42,27.29,29.48,5965200,24.35
2001-03-01,27.81,31.37,27.02,28.12,6128900,22.99
2001-02-01,27.92,29.00,26.80,27.81,5018900,22.73
2001-01-02,23.81,28.74,23.75,28.19,6225900,23.05
2000-12-01,23.62,24.81,21.69,23.44,6076900,18.96
2000-11-01,25.69,26.75,22.56,22.75,4956800,18.40
2000-10-02,25.44,27.00,23.37,26.12,5298000,21.12
2000-09-01,24.44,27.12,23.87,25.50,9560100,20.38
2000-08-01,46.63,47.00,23.81,24.19,9179400,19.33
2000-07-03,43.13,48.63,43.13,46.56,5769300,21.29
2000-06-01,48.38,51.56,42.00,43.00,6102700,19.45
2000-05-01,54.94,54.94,47.75,48.56,5679100,21.10
2000-04-03,46.75,57.25,46.69,54.75,9315500,23.79
2000-03-01,41.88,46.69,40.25,45.94,8193300,19.78
2000-02-01,49.63,50.56,41.19,41.63,6558800,17.92
2000-01-03,52.75,55.19,47.31,49.75,6702500,21.42
1999-12-01,50.50,53.94,48.50,53.31,4785100,22.72
1999-11-01,55.00,56.13,50.06,50.50,4557600,21.53
1999-10-01,51.13,57.00,49.63,54.88,4515000,23.39
1999-09-01,52.13,53.56,48.56,50.25,4349300,21.22
1999-08-02,49.63,52.31,46.25,52.13,5308300,22.01
1999-07-01,57.50,58.63,48.19,48.50,6587200,20.48
1999-06-01,57.63,57.94,52.63,56.44,5448100,23.63
1999-05-03,63.94,67.50,55.88,57.13,5700000,23.92
1999-04-01,57.00,67.87,56.00,63.94,6322300,26.77
1999-03-01,58.75,60.63,55.25,56.69,4777100,23.56
1999-02-01,60.94,61.75,56.38,59.31,4534000,24.65
1999-01-04,58.56,66.50,57.38,61.44,7174900,25.54
1998-12-01,55.25,59.88,52.38,58.69,4124400,24.21
1998-11-02,54.19,56.19,51.63,55.06,3940300,22.71
1998-10-01,46.50,54.25,38.81,54.25,6126100,22.38
1998-09-01,44.00,49.81,40.63,47.00,5054200,19.21
1998-08-03,56.44,57.44,43.50,44.63,5692400,18.24
1998-07-01,58.75,61.44,56.06,57.00,4836300,23.30
1998-06-01,52.44,59.13,50.75,59.00,5141100,23.95
1998-05-01,47.50,53.00,44.88,51.88,5922400,21.06
1998-04-01,64.75,65.94,42.50,45.81,9493400,18.59
1998-03-02,56.38,65.69,56.19,64.81,5428400,17.67
1998-02-02,51.50,56.88,49.88,56.56,4944900,15.42
1998-01-02,48.69,51.31,42.63,51.00,6047000,13.90
1997-12-01,43.44,49.00,43.44,48.56,4187100,13.13
1997-11-03,44.50,47.00,42.06,43.00,4698200,11.62
1997-10-01,45.00,50.25,41.50,43.69,5866600,11.81
1997-09-02,43.19,46.13,43.13,45.13,4842600,12.08
1997-08-01,40.75,45.25,39.38,43.00,4781100,11.51
1997-07-01,38.25,42.19,38.19,40.88,5020900,10.95
1997-06-02,37.63,39.50,37.00,38.00,4695300,10.07
1997-05-01,34.75,37.88,34.00,37.50,5586900,9.94
1997-04-01,31.37,35.38,30.00,34.75,5561200,9.21
1997-03-03,33.00,33.50,30.75,31.37,4003500,8.22
1997-02-03,32.38,33.88,31.75,32.88,4944600,8.61
1997-01-02,31.87,35.00,31.37,32.13,6011600,8.42
1996-12-02,32.75,33.88,31.00,32.25,4080100,8.35
1996-11-01,31.25,33.63,30.37,32.75,4642000,8.48
1996-10-01,31.25,33.50,30.75,31.25,4611600,8.09
1996-09-03,33.00,33.63,30.00,31.25,5411900,7.99
1996-08-01,32.63,34.25,32.38,33.50,2795400,8.57
1996-07-01,32.63,33.50,29.87,32.38,5385400,8.28
1996-06-03,36.38,36.75,31.50,32.38,4603600,8.18
1996-05-01,36.13,37.25,35.00,36.50,5713400,9.22
1996-04-01,34.50,37.13,33.13,35.88,7187300,9.06
1996-03-01,31.50,34.88,31.00,34.38,6255200,8.60
1996-02-01,29.50,32.00,29.00,31.25,7919900,7.82
1996-01-02,28.87,30.62,27.25,29.50,6599100,7.38
1995-12-01,28.50,30.00,27.87,28.87,5145600,7.14
1995-11-01,29.00,29.75,27.75,28.25,5705300,6.98
1995-10-02,31.12,32.38,28.75,28.75,6863000,7.11
1995-09-01,30.75,32.63,29.87,31.12,6553500,7.60
1995-08-01,28.87,31.00,28.00,30.75,4971300,7.51
1995-07-03,29.87,32.88,28.50,29.00,6938900,7.08
1995-06-01,29.25,31.12,28.75,29.75,5727200,7.19
1995-05-01,27.12,29.75,25.75,29.25,7443500,7.07
1995-04-03,26.87,28.25,25.62,27.12,5413600,6.55
1995-03-01,26.00,27.87,24.75,26.87,6259500,6.42
1995-02-01,25.12,26.87,24.75,26.12,7107700,6.24
1995-01-03,28.00,29.25,24.62,25.25,6540100,6.03
1994-12-01,27.12,28.25,25.62,27.87,4324300,6.59
1994-11-01,29.37,29.75,26.37,27.12,3980400,6.42
1994-10-03,27.75,30.00,26.62,29.50,6126900,6.98
1994-09-01,29.50,30.25,26.12,27.75,6197800,6.51
1994-08-01,32.00,32.00,28.87,29.25,5320800,6.86
1994-07-01,59.63,59.63,28.75,31.87,5287900,7.47
1994-06-01,57.75,62.25,54.88,59.00,6363500,6.87
1994-05-02,59.50,61.25,57.00,57.75,5809800,6.72
1994-04-04,57.75,61.50,53.50,58.38,8532700,6.80
1994-03-01,62.50,65.87,57.00,58.75,6804500,6.79
1994-02-01,67.00,70.12,61.00,62.13,8128800,7.18
1994-01-03,63.88,69.50,62.50,67.00,6453300,7.74
1993-12-01,61.75,66.12,61.38,64.50,4351000,7.41
1993-11-01,61.88,64.75,58.63,60.75,5359600,6.98
1993-10-01,55.38,63.25,54.75,61.88,6516800,7.11
1993-09-01,50.88,57.75,50.50,55.25,5156500,6.30
1993-08-02,53.38,55.00,49.00,51.00,4777200,5.82
1993-07-01,52.13,53.75,48.38,52.75,5179900,6.02
1993-06-01,52.38,56.00,49.75,52.25,5335900,5.91
1993-05-03,54.75,56.50,50.00,52.00,5516100,5.89
1993-04-01,52.13,55.88,51.00,54.75,6148800,6.20
1993-03-01,46.00,53.50,45.88,52.00,5535700,5.84
1993-02-01,46.38,50.88,44.75,45.88,6166000,5.15
1993-01-04,43.25,48.63,43.00,46.13,5653500,5.18
1992-12-01,42.13,43.63,39.13,42.88,4297800,4.78
1992-11-02,36.88,42.50,36.75,42.00,4232200,4.68
1992-10-01,39.75,40.25,34.38,36.50,6101900,4.07
1992-09-01,40.88,42.88,37.88,39.50,5869500,4.36
1992-08-03,45.50,45.75,38.63,40.75,4860200,4.49
1992-07-01,45.75,46.25,40.75,45.75,6169700,5.04
1992-06-01,44.25,48.88,43.75,45.88,5393200,5.01
1992-05-01,45.50,46.13,42.50,44.38,4876900,4.85
1992-04-01,37.88,46.38,37.75,45.38,7136400,4.96
1992-03-02,36.75,40.63,35.25,38.38,5625100,4.15
1992-02-03,30.25,39.50,30.12,36.75,7258000,3.98
1992-01-02,28.00,33.63,27.75,30.50,6092600,3.30
1991-12-02,23.62,28.75,23.37,28.12,4684400,3.01
1991-11-01,27.12,27.50,23.62,24.00,6128200,2.57
1991-10-01,30.25,31.50,26.87,27.12,2874300,2.90
1991-09-03,31.00,31.37,29.00,30.00,3131100,3.16
1991-08-01,33.50,33.50,29.25,31.12,3437000,3.28
1991-07-01,36.38,37.13,32.63,33.50,2079800,3.53
1991-06-03,36.25,37.75,34.25,36.00,3173000,3.75
1991-05-01,32.38,37.00,31.37,36.88,4211200,3.84
1991-04-01,32.25,34.38,30.62,32.50,3750500,3.38
1991-03-01,32.50,35.25,32.00,32.38,4506200,3.33
1991-02-01,28.50,32.88,28.37,32.63,7043400,3.36
1991-01-02,26.37,28.00,25.00,28.00,3750200,2.88
1990-12-03,27.75,28.37,25.00,26.62,4318600,2.66
1990-11-01,27.62,29.50,26.00,27.37,4024800,2.74
1990-10-01,31.12,33.00,27.37,27.75,4155000,2.78
1990-09-04,34.50,35.75,30.37,30.87,2633500,3.02
1990-08-01,41.50,41.63,33.13,34.88,3820900,3.41
1990-07-02,43.88,45.25,40.75,41.50,2872900,4.05
1990-06-01,46.25,48.13,43.25,43.75,2689400,4.20
1990-05-01,44.38,48.75,44.13,46.13,2568100,4.43
1990-04-02,47.13,48.63,43.75,44.13,2414400,4.23
1990-03-01,45.75,49.13,45.63,47.25,2812400,4.46
1990-02-01,43.00,47.00,42.25,46.00,2557600,4.34
1990-01-02,43.75,45.88,41.50,43.13,2979500,4.07
