Date,Open,High,Low,Close,Volume,Adj Close
2003-09-02,26.70,30.00,26.47,27.80,62697200,22.20
2003-08-01,26.33,26.95,25.43,26.52,47667100,21.18
2003-07-01,25.59,27.81,25.39,26.41,61659800,21.09
2003-06-02,24.98,26.51,23.60,25.64,77050900,20.47
2003-05-01,25.54,26.50,23.89,24.61,66480900,19.65
2003-04-01,24.46,26.43,23.95,25.57,62151600,20.42
2003-03-03,24.02,26.80,22.55,24.21,68727900,19.33
2003-02-03,47.93,49.10,23.30,23.70,73871300,18.93
2003-01-02,52.30,57.32,47.03,47.46,86929500,18.89
2002-12-02,58.65,58.96,51.26,51.70,63170400,20.58
2002-11-01,52.43,58.64,51.90,57.68,79219500,22.96
2002-10-01,44.32,54.07,43.19,53.47,112232300,21.28
2002-09-03,48.52,51.10,43.11,43.74,90564100,17.41
2002-08-01,47.58,53.45,43.80,49.08,80631600,19.53
2002-07-01,54.12,54.93,41.41,47.98,114821000,19.10
2002-06-03,50.99,56.44,49.17,54.70,96181400,21.77
2002-05-01,52.16,56.44,48.35,50.91,67578800,20.26
2002-04-01,59.83,60.40,51.44,52.26,67948300,20.80
2002-03-01,59.05,65.00,58.31,60.31,55857200,24.00
2002-02-01,64.15,64.50,57.15,58.34,63117200,23.22
2002-01-02,66.65,70.62,61.33,63.71,68080000,25.36
2001-12-03,63.83,69.89,63.80,66.25,51004700,26.37
2001-11-01,60.08,68.34,59.60,64.21,65676300,25.56
2001-10-01,50.94,63.63,50.41,58.15,78938700,23.14
2001-09-04,57.19,59.08,47.50,51.17,108497700,20.37
2001-08-01,66.80,67.54,56.30,57.05,52686800,22.71
2001-07-02,72.05,73.15,64.20,66.19,72106300,26.34
2001-06-01,69.60,76.15,66.01,73.00,73498100,29.05
2001-05-01,67.66,72.15,67.25,69.18,83999400,27.53
2001-04-02,54.81,71.10,51.06,67.75,107508700,26.96
2001-03-01,58.56,61.13,49.75,54.69,90297700,21.77
2001-02-01,60.81,65.06,53.88,59.00,85342300,23.48
2001-01-02,44.13,64.75,42.88,61.06,99401400,24.30
2000-12-01,58.06,60.63,40.31,43.38,107832200,17.27
2000-11-01,68.50,72.37,57.00,57.38,103841100,22.84
2000-10-02,60.50,70.12,48.44,68.87,116994900,27.41
2000-09-01,70.00,72.06,58.63,60.31,74979300,24.00
2000-08-01,69.94,74.87,68.12,69.81,56172800,27.78
2000-07-03,79.69,82.87,67.25,69.81,65223400,27.78
2000-06-01,64.37,82.19,63.81,80.00,69063900,31.84
2000-05-01,72.87,74.00,60.38,62.56,63609000,24.90
2000-04-03,94.44,96.50,65.00,69.75,122959400,27.76
2000-03-01,89.62,115.00,88.94,106.25,90976900,42.29
2000-02-01,98.50,110.00,88.12,89.37,69646200,35.57
2000-01-03,117.37,118.62,94.87,97.87,67403400,38.95
1999-12-01,91.06,119.94,90.87,116.75,57886100,46.47
1999-11-01,93.25,94.50,84.37,91.05,72828600,36.24
1999-10-01,90.19,95.25,85.06,92.56,54369300,36.84
1999-09-01,92.31,97.87,88.81,90.56,48796600,36.04
1999-08-02,85.69,96.37,81.62,92.56,63403500,36.84
1999-07-01,89.87,100.75,85.50,85.81,56944200,34.15
1999-06-01,80.62,90.25,76.12,90.19,42956400,35.90
1999-05-03,81.44,81.81,75.50,80.69,58290200,32.11
1999-04-01,91.25,95.62,79.87,81.31,58198000,32.36
1999-03-01,149.56,180.38,87.87,89.62,70789600,35.67
1999-02-01,175.44,175.94,143.98,150.13,87282900,29.88
1999-01-04,139.61,175.13,136.00,175.00,81688900,34.82
1998-12-01,120.25,144.00,120.12,138.69,51152500,27.60
1998-11-02,106.37,130.27,104.75,122.00,61680300,24.28
1998-10-01,108.06,110.12,87.75,105.87,77380500,21.07
1998-09-01,95.25,114.62,94.50,110.06,58628500,21.90
1998-08-03,109.12,113.75,95.75,95.94,70606100,19.09
1998-07-01,109.12,119.62,105.37,109.94,58318300,21.88
1998-06-01,83.87,108.56,83.12,108.37,59552800,21.57
1998-05-01,90.19,91.00,81.87,84.81,56473600,16.88
1998-04-01,89.81,99.12,86.62,90.12,51116700,17.93
1998-03-02,85.87,90.94,79.25,89.50,51732000,17.81
1998-02-02,151.75,160.06,79.37,84.75,76292100,16.87
1998-01-02,129.63,150.13,124.37,149.19,76808900,14.84
1997-12-01,141.94,146.63,118.00,129.25,67425900,12.86
1997-11-03,131.63,142.25,129.00,141.50,49124300,14.08
1997-10-01,132.50,139.63,123.50,130.00,68703800,12.93
1997-09-02,133.13,140.25,130.63,132.31,57024100,13.16
1997-08-01,141.38,144.63,131.00,132.19,57472700,13.15
1997-07-01,126.44,150.75,123.25,141.38,78917500,14.07
1997-06-02,125.00,134.94,118.25,126.37,48022600,12.57
1997-05-01,122.00,129.06,114.87,124.00,65770100,12.34
1997-04-01,90.12,122.62,89.75,121.50,90802500,12.09
1997-03-03,97.00,101.00,87.62,91.69,78573200,9.12
1997-02-03,102.62,103.50,94.00,97.50,72398100,9.70
1997-01-02,83.12,103.25,80.75,102.00,75104400,10.15
1996-12-02,157.50,159.50,76.37,82.62,71113800,8.22
1996-11-01,137.25,158.00,136.50,156.88,81906000,7.80
1996-10-01,131.75,139.13,130.88,137.25,59898400,6.83
1996-09-03,122.00,138.63,120.62,131.88,69450400,6.56
1996-08-01,117.87,126.12,117.37,122.50,53270500,6.09
1996-07-01,120.25,122.87,107.50,117.87,101509800,5.86
1996-06-03,118.75,125.87,116.25,120.12,66605100,5.98
1996-05-01,112.87,120.00,109.62,118.75,56708500,5.91
1996-04-01,103.14,113.87,99.62,113.25,65463000,5.63
1996-03-01,98.37,107.06,94.62,103.12,83450400,5.13
1996-02-01,92.25,103.62,92.00,98.69,84932600,4.91
1996-01-02,87.87,93.25,79.87,92.50,96608600,4.60
1995-12-01,87.12,94.75,85.12,87.75,85297800,4.37
1995-11-01,100.12,101.00,84.25,87.12,93544300,4.33
1995-10-02,90.50,103.37,80.37,100.00,105458800,4.97
1995-09-01,91.75,97.87,83.37,90.50,85874400,4.50
1995-08-01,90.75,100.75,87.00,92.50,94326500,4.60
1995-07-03,90.87,109.25,88.50,90.50,121614700,4.50
1995-06-01,85.00,92.37,81.75,90.37,60169600,4.50
1995-05-01,81.87,89.50,78.87,84.69,66036200,4.21
1995-04-03,71.00,82.12,68.75,81.75,73246000,4.07
1995-03-01,63.13,74.12,62.75,71.12,64295800,3.54
1995-02-01,59.38,63.25,58.38,63.00,55326400,3.13
1995-01-03,61.50,65.25,58.25,59.38,55788300,2.95
1994-12-01,62.63,64.25,58.75,61.13,51430400,3.04
1994-11-01,62.75,65.12,60.75,62.88,50724800,3.13
1994-10-03,56.13,63.75,53.88,63.00,60337500,3.13
1994-09-01,57.00,58.25,54.88,56.13,47593200,2.79
1994-08-01,51.63,59.25,51.50,58.13,58781100,2.89
1994-07-01,51.63,51.75,46.88,51.50,79751500,2.56
1994-06-01,53.50,54.63,49.25,51.63,112728200,2.57
1994-05-02,92.75,99.25,48.50,53.75,81232900,2.67
1994-04-04,82.50,95.25,82.00,92.50,101490600,2.30
1994-03-01,83.00,89.25,79.75,84.75,63035100,2.11
1994-02-01,85.00,85.75,78.00,82.50,74958600,2.05
1994-01-03,80.50,87.00,79.25,85.12,61724600,2.12
1993-12-01,80.50,86.50,79.25,80.62,43535400,2.01
1993-11-01,80.25,83.00,76.00,80.00,48127000,1.99
1993-10-01,82.50,85.75,78.00,80.12,67171200,1.99
1993-09-01,75.25,84.25,73.25,82.50,57183800,2.05
1993-08-02,74.75,79.25,70.37,75.12,89295500,1.87
1993-07-01,88.25,88.50,72.00,74.00,106730900,1.84
1993-06-01,93.00,98.00,86.75,88.00,57846900,2.19
1993-05-03,85.50,95.50,84.50,92.62,66979200,2.30
1993-04-01,92.50,94.75,79.75,85.50,64069400,2.13
1993-03-01,83.75,94.25,81.25,92.50,59896400,2.30
1993-02-01,86.25,90.25,76.75,83.37,83061800,2.07
1993-01-04,85.00,94.00,84.50,86.50,72537700,2.15
1992-12-01,92.75,94.00,85.25,85.37,52917200,2.12
1992-11-02,89.00,95.00,87.25,93.12,63120600,2.32
1992-10-01,80.00,90.25,75.75,88.75,53259900,2.21
1992-09-01,74.00,82.00,73.25,80.50,50607800,2.00
1992-08-03,72.75,75.00,68.00,74.50,43570200,1.85
1992-07-01,70.25,74.75,65.50,72.75,58204900,1.81
1992-06-01,120.50,124.50,65.75,70.00,75038100,1.74
1992-05-01,110.50,122.25,109.25,121.00,57956800,2.01
1992-04-01,117.25,129.25,107.00,110.25,106419800,1.83
1992-03-02,123.75,130.25,116.75,118.50,58679800,1.97
1992-02-03,118.25,129.00,113.00,123.50,76436200,2.05
1992-01-02,110.75,133.25,109.50,120.25,69039400,1.99
1991-12-02,96.25,112.00,96.00,111.25,40441200,1.84
1991-11-01,93.50,101.75,90.75,97.25,45387300,1.61
1991-10-01,89.00,95.25,86.25,93.87,47956400,1.56
1991-09-03,85.00,90.00,80.00,89.00,43088100,1.48
1991-08-01,73.75,86.75,71.75,85.25,59235300,1.41
1991-07-01,68.75,74.00,60.50,73.50,77222400,1.22
1991-06-03,109.50,114.75,65.50,68.12,67844600,1.13
1991-05-01,98.50,112.50,96.62,109.75,70202000,1.21
1991-04-01,106.00,117.50,96.00,99.00,95496000,1.09
1991-03-01,103.00,113.00,93.00,106.12,98149700,1.17
1991-02-01,99.00,109.00,97.25,103.75,96660300,1.15
1991-01-02,75.00,99.50,73.00,98.12,105961100,1.08
1990-12-03,73.25,76.75,70.50,75.25,49183600,0.83
1990-11-01,63.00,74.25,62.75,72.25,63108800,0.80
1990-10-01,64.75,68.50,53.50,63.75,98229500,0.70
1990-09-04,61.00,63.50,54.50,63.00,72041600,0.70
1990-08-01,66.25,67.25,50.75,61.50,88022900,0.68
1990-07-02,76.00,80.75,65.75,66.50,75773800,0.74
1990-06-01,73.25,77.75,71.00,76.00,57184100,0.84
1990-05-01,58.75,78.75,56.75,73.00,77462100,0.81
1990-04-02,109.75,122.00,55.63,58.00,62612800,0.64
1990-03-01,98.50,117.00,98.50,110.75,79749600,0.61
1990-02-01,92.50,100.50,92.25,98.75,77297000,0.55
1990-01-02,87.25,96.00,84.00,92.50,113358400,0.51
